PassengerId,HomePlanet,CryoSleep,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,deck,num,side,Transported
4662_01,1,0,32.0,4.1930499082957615,8.229410375949042,-20.0,-20.0,11.09317127956742,2,148,0,False
4662_02,1,1,53.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,148,0,True
4662_03,1,0,46.0,-20.0,10.222949600704114,-20.0,0.0,6.652486090116436,2,148,0,True
4663_01,0,1,2.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,765,1,True
4663_02,0,1,1.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,765,1,True
4663_03,0,1,11.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,765,1,True
4663_04,0,0,3.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,765,1,True
4663_05,0,1,33.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,765,1,True
4663_06,0,1,3.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,765,1,True
4664_01,0,0,38.0,5.943798646875966,7.894789066218107,1.1293461709907573,3.8207643412807455,-20.0,4,303,1,False
4665_01,0,1,21.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,758,0,False
4667_01,0,1,41.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,292,0,True
4668_01,1,1,64.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,180,1,True
4668_02,1,1,27.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,180,1,True
4672_01,0,1,41.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,759,0,False
4673_01,0,0,19.0,3.8909488171370126,0.7052984768275498,7.235618955734107,5.419632304202812,5.769135662944229,5,950,0,False
4676_01,0,0,42.0,-20.0,-20.0,8.99056295391482,4.641983560003917,4.583832042146423,6,760,0,True
4677_01,1,0,30.0,-20.0,10.303191083691644,-20.0,7.403746452682079,8.592646253177707,2,150,0,False
4678_01,0,0,38.0,5.950907528477829,6.085838281856983,-20.0,5.298783000857905,6.895125538071356,5,951,0,False
4679_01,1,0,63.0,-20.0,10.483759585314631,0.0,8.259202057118062,9.307237339560587,2,181,1,True
4680_01,2,0,17.0,2.4403690860392695,-20.0,3.9893883752788972,-20.0,0.7052984768275498,3,155,0,False
4680_02,2,1,2.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,952,0,True
4680_03,2,1,19.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,952,0,True
4680_04,2,0,37.0,8.44142138753948,1.4354692507258628,3.8563469108065487,-20.0,-20.0,3,155,0,False
4684_01,2,0,50.0,6.2203884607949975,-20.0,7.930303122838131,5.263829664718865,-20.0,5,878,1,True
4686_01,0,0,38.0,-20.0,5.870595047802678,7.572348013799669,-20.0,-20.0,6,768,1,True
4689_01,1,0,28.0,-20.0,9.904101933076518,-20.0,8.734149767594298,6.866064306084228,2,182,1,True
4690_01,1,1,35.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,156,0,True
4690_02,1,0,27.0,12.272882642776096,8.816786181613399,-20.0,0.0,-20.0,1,156,0,False
4691_01,0,0,15.0,-20.0,2.043720593757007,-20.0,7.845440112866619,-20.0,6,769,1,False
4693_01,1,0,29.0,-20.0,8.133216414884883,-20.0,9.284570811754733,10.155299940091357,1,186,1,False
4693_02,1,1,65.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,186,1,True
4694_01,0,0,27.0,-20.0,7.605589339563188,-20.0,4.751009285764482,-20.0,5,881,1,True
4695_01,2,0,0.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,882,1,True
4695_02,2,0,21.0,9.91794309836926,-20.0,0.0,-20.0,-20.0,5,882,1,False
4695_03,2,1,19.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,882,1,True
4696_01,2,1,39.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,883,1,True
4699_01,0,0,60.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,955,0,False
4704_01,1,0,30.0,7.96840248789502,4.165880829163775,0.7052984768275498,9.82395374761117,9.459135156453488,3,156,0,False
4706_01,0,1,30.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,762,0,False
4706_02,0,1,40.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,762,0,True
4708_01,2,0,26.0,-20.0,3.49237886176038,2.7366859571119715,2.5475640831566606,8.247923130050381,4,304,1,False
4709_01,0,0,38.0,9.641165403549108,-20.0,5.215748075515198,-20.0,-20.0,5,957,0,False
4710_01,2,0,22.0,5.510981233547931,2.899951292871781,9.54770290081665,-20.0,-20.0,5,958,0,True
4710_02,2,0,3.0,5.922247163426413,-20.0,9.097378001955466,5.520757476421327,-20.0,4,293,0,False
4711_01,2,0,65.0,8.75043452619508,-20.0,4.959964307098966,-20.0,-20.0,5,959,0,False
4712_01,0,1,61.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,764,0,True
4713_01,0,0,20.0,-20.0,-20.0,5.310233082447008,4.020565418446158,8.377939714350665,5,885,1,False
4714_01,0,1,24.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,765,0,False
4717_01,0,1,16.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,766,0,False
4719_01,2,1,35.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,305,1,True
4720_01,0,0,21.0,-20.0,7.713243090693848,4.3449285610545125,5.520757476421327,0.0,5,887,1,True
4721_01,0,1,23.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,771,1,True
4723_01,0,0,17.0,-20.0,6.420745045201591,-20.0,-20.0,7.293873949029228,5,888,1,True
4723_02,0,0,24.0,5.728000274726586,2.043720593757007,6.310605799363334,6.148632164016223,7.154068282893397,5,888,1,False
4725_01,0,0,27.0,8.04825778483373,-20.0,-20.0,-20.0,3.394641124207509,6,767,0,False
4726_01,1,0,26.0,-20.0,9.179756538017884,-20.0,9.074641407355987,8.134744605176575,2,187,1,True
4726_02,1,0,26.0,-20.0,10.056162840617784,-20.0,1.4354692507258628,9.217482946920216,2,187,1,True
4726_03,1,0,20.0,-20.0,1.1293461709907573,-20.0,8.59152190848439,9.650210645284568,2,187,1,True
4726_04,1,1,28.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,187,1,True
4726_05,1,0,37.0,2.1913894413569,3.288470166104486,-20.0,4.459039421626046,9.36452237206742,2,187,1,True
4728_01,2,0,23.0,7.763245327857149,-20.0,-20.0,-20.0,7.498779802543605,5,889,1,False
4728_02,2,1,49.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,889,1,True
4730_01,1,0,50.0,-20.0,8.665056447977738,-20.0,4.050992075936699,10.943710611735634,1,158,0,False
4732_01,1,1,4.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,151,0,True
4732_02,1,1,32.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,151,0,True
4732_03,1,0,44.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,151,0,True
4733_01,0,0,20.0,8.196080983980847,-20.0,10.484425176861892,5.240006395535503,-20.0,4,294,0,True
4738_01,2,0,30.0,7.370625454439281,7.949476148299524,3.8909488171370126,6.066426411261265,-20.0,5,893,1,False
4738_02,2,0,29.0,7.4773971081948405,-20.0,10.599641832301643,9.118192503711342,0.7052984768275498,5,893,1,False
4739_01,0,0,22.0,3.9574219454043877,1.1293461709907573,-20.0,6.62226411177041,7.494055327533938,6,773,1,True
4741_01,2,1,35.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,961,0,True
4741_02,2,0,0.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,961,0,True
4741_03,2,1,6.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,961,0,True
4743_01,1,0,38.0,-20.0,10.458598402492202,-20.0,2.7366859571119715,6.609109629212005,4,306,1,True
4744_01,1,0,34.0,-20.0,4.271245188779983,9.295237247728867,1.1293461709907573,1.874470954528848,2,152,0,True
4744_02,1,1,34.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,152,0,True
4746_01,0,0,3.0,6.518102874350693,2.1913894413569,6.755402620519037,-20.0,-20.0,6,775,1,False
4748_01,2,0,53.0,6.092248379080091,5.623851743224195,6.916536464479919,3.9893883752788972,0.0,3,149,1,False
4750_01,1,0,28.0,-20.0,6.968689954558825,5.387743159358676,2.8210907216764523,8.964409279745022,0,57,1,False
4750_02,1,0,31.0,-20.0,8.711467969417782,-20.0,9.089296498652102,7.510523960791871,0,57,1,False
4752_01,2,0,56.0,6.26623295600749,-20.0,8.68421573199002,-20.0,5.863053678278385,5,964,0,False
4753_01,2,0,36.0,8.022116994312714,6.711044795450919,7.157062282480884,-20.0,-20.0,5,895,1,False
4754_01,0,0,30.0,3.49237886176038,6.332270022235888,6.053330884901107,0.7052984768275498,6.690410129539512,4,307,1,False
4755_01,2,1,32.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,965,0,True
4756_01,1,1,44.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,188,1,True
4756_02,1,1,54.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,188,1,True
4757_01,0,0,24.0,5.9650152547438235,-20.0,7.2213928569651005,9.101402816467074,4.391796560485724,5,896,1,False
4758_01,0,0,44.0,6.3482987902219445,-20.0,-20.0,-20.0,7.590171369310632,5,966,0,False
4759_01,0,0,25.0,-20.0,1.1293461709907573,3.394641124207509,7.737457984786112,-20.0,5,897,1,False
4762_01,2,1,35.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,968,0,True
4763_01,2,0,29.0,6.5913758719763145,-20.0,8.083461959204831,1.6759677346873627,-20.0,5,969,0,True
4764_01,0,0,22.0,-20.0,7.688619393783089,5.419632304202812,-20.0,4.459039421626046,4,308,1,True
4769_01,0,1,22.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,776,1,True
4770_01,0,0,22.0,-20.0,7.312778630592132,0.7052984768275498,2.1913894413569,4.802278605744819,5,900,1,True
4770_02,0,1,18.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,900,1,True
4772_01,0,0,22.0,6.390158215457884,-20.0,-20.0,-20.0,6.891525358489936,5,971,0,False
4773_01,0,0,52.0,8.155975343028437,7.900171223389216,-20.0,-20.0,-20.0,6,777,1,True
4774_01,2,1,0.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,972,0,True
4774_02,2,1,1.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,972,0,True
4774_03,2,0,34.0,9.339247842780088,-20.0,0.0,0.0,-20.0,5,972,0,False
4774_04,2,1,6.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,972,0,True
4775_01,0,0,22.0,5.44047707699483,0.0,7.6698746968597185,-20.0,-20.0,6,778,1,True
4777_01,0,1,31.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,779,1,True
4778_01,1,0,31.0,7.510523960791871,8.580232009109444,-20.0,6.237758961597512,1.874470954528848,0,58,1,False
4780_01,2,0,20.0,8.01385207820626,-20.0,4.219651361749046,5.44047707699483,-20.0,4,309,1,False
4780_02,2,1,25.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,309,1,True
4782_01,1,1,23.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,1,1,True
4782_02,1,0,53.0,4.3208358131731455,11.927348639180085,-20.0,9.844999578185842,10.400060017156802,2,189,1,False
4782_03,1,0,32.0,-20.0,6.2203884607949975,-20.0,10.22959790553487,6.305136379634041,2,189,1,False
4782_04,1,1,27.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,189,1,True
4782_05,1,0,48.0,-20.0,6.775112296548331,8.146913688038913,11.832841497154517,-20.0,2,189,1,False
4783_01,1,0,37.0,6.20868546495565,11.615841387695236,-20.0,8.643479032318018,9.145772968491771,0,43,0,True
4784_01,2,1,21.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,903,1,True
4785_01,1,1,29.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,159,0,True
4786_01,1,1,46.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,160,0,True
4787_01,0,0,19.0,0.7052984768275498,-20.0,6.006485389022731,2.322463480678089,7.854704974817631,6,780,1,False
4788_01,0,0,22.0,-20.0,-20.0,-20.0,7.898379362174102,-20.0,5,904,1,False
4790_01,1,0,54.0,-20.0,9.77111389774814,-20.0,-20.0,8.981025266715802,1,189,1,False
4791_01,0,0,43.0,4.603507396620614,8.666127258331983,2.322463480678089,6.374608497526049,4.109736292894352,6,781,1,True
4792_01,0,1,18.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,782,1,True
4793_01,1,0,36.0,2.7366859571119715,8.809988268439643,0.0,8.76954777755933,9.213751703858906,4,310,1,False
4793_02,1,0,20.0,-20.0,8.425173612562071,10.194080788385206,5.7852466166623815,-20.0,4,310,1,True
4794_01,0,0,63.0,-20.0,5.227932634005115,-20.0,7.536030674861691,-20.0,5,974,0,False
4795_01,0,0,50.0,5.587269888155164,7.763245327857149,-20.0,3.1096634552761317,4.050992075936699,5,905,1,True
4796_01,2,0,13.0,3.288470166104486,-20.0,8.889620247233673,-20.0,0.0,3,156,0,True
4796_02,2,1,43.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,311,1,True
4797_01,0,1,16.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,783,1,True
4798_01,2,1,31.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,975,0,True
4798_02,2,1,0.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,975,0,True
4798_03,2,1,10.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,975,0,True
4801_01,0,1,10.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,773,0,False
4803_01,0,0,55.0,8.289785295027295,3.1096634552761317,-20.0,-20.0,-20.0,5,977,0,False
4804_01,0,0,18.0,6.136300720691038,7.524492358722026,0.7052984768275498,7.269196512157876,4.583832042146423,5,906,1,True
4804_02,0,0,7.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,785,1,True
4804_03,0,1,1.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,785,1,True
4807_01,0,0,44.0,3.342702213357759,0.0,-20.0,8.045015397659771,-20.0,6,776,0,False
4808_01,2,0,27.0,7.68031817892558,7.607778609170404,0.0,6.70282725080626,-20.0,4,299,0,False
4810_01,0,0,20.0,3.7075163311861585,1.4354692507258628,-20.0,6.690410129539512,7.148061400364752,4,295,0,False
4813_01,1,0,49.0,-20.0,11.298871392563417,0.7052984768275498,-20.0,5.153087375670809,2,190,1,True
4814_01,0,1,22.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,788,1,True
4815_01,0,0,21.0,7.453261752632484,2.322463480678089,-20.0,-20.0,3.7075163311861585,5,907,1,True
4817_01,2,0,26.0,3.0437121565820573,-20.0,7.8398529522355584,6.965272084416483,-20.0,5,979,0,False
4818_01,2,0,65.0,7.510523960791871,6.0401090863493545,6.470274247290987,-20.0,-20.0,3,150,1,True
4819_01,2,1,20.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,980,0,True
4822_01,2,1,0.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,981,0,True
4822_02,2,1,16.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,981,0,True
4822_03,2,1,22.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,981,0,True
4822_04,2,0,0.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,981,0,True
4823_01,0,0,21.0,7.357681103977909,-20.0,6.0401090863493545,6.400428809384446,-20.0,6,777,0,False
4827_01,0,1,30.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,789,1,True
4828_01,0,0,14.0,6.855010524740033,4.165880829163775,-20.0,-20.0,7.3208051350879115,6,778,0,True
4829_01,2,0,45.0,8.169464774323648,6.564346609039416,0.7052984768275498,6.6396135024027325,-20.0,5,982,0,False
4830_01,0,0,22.0,-20.0,-20.0,-20.0,3.1722217403692636,7.91087671975576,5,983,0,False
4831_01,2,1,21.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,984,0,True
4832_01,0,0,37.0,7.39870018118719,7.114564254783789,0.0,-20.0,-20.0,4,301,0,False
4836_01,2,1,29.0,-20.0,-20.0,-20.0,-20.0,-20.0,3,157,0,True
4836_02,2,0,29.0,3.2317269928308447,7.235618955734107,9.17363340313905,-20.0,1.1293461709907573,5,911,1,True
4837_01,0,0,21.0,-20.0,6.053330884901107,7.441041212829398,3.1722217403692636,4.165880829163775,5,912,1,True
4838_01,0,0,52.0,0.0,2.7366859571119715,1.1293461709907573,-20.0,7.751400025971102,5,913,1,False
4840_01,1,1,36.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,915,1,True
4841_01,1,1,59.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,192,1,True
4841_02,1,0,21.0,2.6458725068107314,9.137158159229152,-20.0,8.710428847099331,6.836393235442009,1,192,1,False
4841_03,1,0,25.0,3.288470166104486,9.351595217649535,-20.0,9.221948520800865,12.079962797652303,1,192,1,False
4842_01,2,0,23.0,9.426283694242349,-20.0,5.7111898431005645,5.251971408545627,4.543560089073652,3,152,1,False
4845_01,1,1,36.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,302,0,True
4846_01,0,0,38.0,5.7852466166623815,1.1293461709907573,-20.0,7.592383982267768,-20.0,4,314,1,False
4846_02,0,1,0.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,791,1,True
4847_01,0,0,19.0,-20.0,-20.0,7.749416436768405,3.1096634552761317,4.989347607575808,5,917,1,True
4848_01,0,0,30.0,5.676929071869039,-20.0,-20.0,7.581287045849785,3.8563469108065487,5,986,0,True
4850_01,0,0,23.0,2.8210907216764523,-20.0,7.105290583324902,5.215748075515198,6.739433823374263,6,792,1,True
4850_02,0,0,55.0,6.72733718649515,5.344004570580468,-20.0,0.7052984768275498,-20.0,6,792,1,True
4851_01,0,0,44.0,-20.0,7.183729828502677,0.0,5.870595047802678,-20.0,5,918,1,True
4853_01,1,0,30.0,10.467701971915348,6.142480257112631,2.4403690860392695,5.752831025939267,2.6458725068107314,2,153,0,False
4856_01,0,0,39.0,2.6458725068107314,2.1913894413569,-20.0,1.4354692507258628,7.852856681194138,5,920,1,True
4857_01,0,0,19.0,7.061197695709387,5.240006395535503,-20.0,-20.0,-20.0,6,782,0,False
4862_01,0,0,24.0,-20.0,8.056332733753019,3.0437121565820573,-20.0,-20.0,6,783,0,False
4863_01,1,1,37.0,-20.0,-20.0,-20.0,-20.0,-20.0,7,2,1,False
4864_01,0,0,24.0,-20.0,-20.0,-20.0,7.817288752898926,3.288470166104486,6,784,0,False
4866_01,0,0,17.0,-20.0,-20.0,9.152785639397893,5.623851743224195,0.7052984768275498,5,922,1,True
4868_01,0,0,17.0,-20.0,7.8929906204606075,-20.0,2.7366859571119715,-20.0,4,304,0,True
4870_01,0,0,14.0,2.1913894413569,-20.0,4.219651361749046,-20.0,5.900349771512287,6,785,0,False
4871_01,0,0,13.0,-20.0,7.56335357713736,-20.0,-20.0,-20.0,5,990,0,False
4873_01,1,0,35.0,-20.0,8.430191743564961,-20.0,-20.0,10.232327388262675,2,191,1,True
4874_01,2,0,32.0,7.657242847289824,-20.0,7.659355781184499,-20.0,-20.0,5,925,1,True
4874_02,2,1,18.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,925,1,True
4875_01,0,0,21.0,7.365461666523059,2.1913894413569,5.032227433625184,3.288470166104486,-20.0,5,926,1,True
4876_01,2,0,25.0,7.847297776179839,-20.0,5.287233601929669,6.87338577512315,-20.0,5,927,1,False
4878_01,2,0,36.0,5.275583101068727,-20.0,8.1649819233309,8.040138422857696,-20.0,5,929,1,False
4879_01,0,0,20.0,6.85130663845474,-20.0,3.7464164736959065,2.6458725068107314,7.241270093391383,6,786,0,False
4880_01,0,0,22.0,5.471148211193208,1.1293461709907573,-20.0,8.629286275359094,-20.0,6,787,0,False
4881_01,2,1,27.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,315,1,True
4882_01,1,0,3.0,2.322463480678089,9.269512685754822,-20.0,3.2317269928308447,9.122955960659048,1,193,1,False
4883_01,0,1,38.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,788,0,True
4884_01,2,1,23.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,316,1,False
4885_01,2,0,21.0,4.802278605744819,-20.0,7.776944569404245,-20.0,7.293873949029228,5,930,1,True
4886_01,0,0,18.0,7.874883913829572,-20.0,9.068904089262622,8.606073281050316,2.1913894413569,5,931,1,False
4887_01,0,0,20.0,-20.0,6.379811109739731,8.051493066014004,7.0024236532077255,-20.0,5,991,0,True
4888_01,1,1,28.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,192,1,True
4889_01,0,0,57.0,6.479972137880123,2.1913894413569,-20.0,3.1722217403692636,7.192509660800974,6,794,1,False
4890_01,0,0,10.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,795,1,True
4890_02,0,0,23.0,-20.0,-20.0,8.061156591444261,6.178985969060841,-20.0,5,932,1,True
4891_01,1,1,22.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,194,1,True
4891_02,1,1,24.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,194,1,True
4892_01,0,0,52.0,4.165880829163775,7.157062282480884,-20.0,4.109736292894352,9.036538968046177,6,796,1,False
4893_01,0,1,31.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,797,1,True
4895_01,0,1,15.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,789,0,True
4896_01,0,0,40.0,5.900349771512287,8.151451443045044,-20.0,-20.0,6.494393613718401,5,992,0,False
4897_01,0,0,18.0,-20.0,-20.0,3.7464164736959065,9.33303693534658,-20.0,5,993,0,False
4898_01,0,0,28.0,7.642365791693107,0.0,3.784142300054421,4.751009285764482,5.605684937020293,5,933,1,True
4899_01,0,1,40.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,799,1,True
4899_02,0,0,32.0,2.1913894413569,7.731441825719439,1.1293461709907573,1.6759677346873627,-20.0,6,799,1,True
4900_01,0,0,35.0,-20.0,-20.0,0.7052984768275498,7.6948144190600525,2.4403690860392695,5,994,0,False
4901_01,0,0,52.0,-20.0,8.000531078327743,0.0,0.7052984768275498,2.1913894413569,6,790,0,False
4901_02,0,0,34.0,7.741455027387867,3.49237886176038,6.4896030120697255,-20.0,-20.0,4,305,0,False
4902_01,0,1,46.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,791,0,False
4903_01,0,0,23.0,4.583832042146423,-20.0,-20.0,0.0,9.388723339744832,5,995,0,False
4904_01,0,0,44.0,0.7052984768275498,-20.0,-20.0,7.916200350835454,-20.0,4,317,1,False
4909_01,0,0,59.0,7.174895784642108,5.59650887742751,-20.0,0.0,-20.0,5,997,0,False
4910_01,1,0,42.0,-20.0,8.656462491410489,-20.0,9.695214831068991,7.733449968422703,4,306,0,False
4911_01,0,0,18.0,-20.0,-20.0,-20.0,7.755359141286742,-20.0,5,998,0,False
4912_01,2,0,29.0,9.981278806429668,4.959964307098966,-20.0,-20.0,0.7052984768275498,3,160,0,False
4912_02,2,1,15.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,999,0,True
4913_01,2,0,19.0,8.624892244402025,-20.0,3.7464164736959065,0.0,-20.0,5,1000,0,True
4915_01,0,1,49.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,793,0,False
4916_01,2,1,19.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1001,0,True
4917_01,1,0,36.0,0.0,11.702453720137273,0.0,8.99229069111661,3.58295291362733,1,195,1,True
4918_01,0,1,59.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,794,0,True
4920_01,0,1,24.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,802,1,True
4923_01,2,1,4.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,935,1,True
4923_02,2,1,20.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,935,1,True
4923_03,2,0,24.0,6.4156937542812065,-20.0,7.901960900738739,-20.0,-20.0,5,935,1,True
4924_01,2,0,31.0,7.8001344300087325,-20.0,7.841717707056895,-20.0,-20.0,5,1002,0,False
4925_01,2,0,23.0,6.046735925680877,4.835372329334334,10.801700357796815,2.043720593757007,-20.0,5,936,1,True
4927_01,2,0,3.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,937,1,True
4927_02,2,1,22.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,937,1,True
4927_03,2,0,20.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,937,1,True
4927_04,2,0,0.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,937,1,True
4929_01,2,1,13.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1004,0,True
4930_01,1,1,47.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,161,0,True
4930_02,1,0,51.0,-20.0,10.107139036759284,5.251971408545627,-20.0,-20.0,1,161,0,True
4932_01,2,1,22.0,-20.0,-20.0,-20.0,-20.0,-20.0,3,161,0,True
4932_02,2,1,3.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1005,0,True
4933_01,2,0,4.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,938,1,True
4933_02,2,0,16.0,9.306534030555392,-20.0,2.4403690860392695,-20.0,-20.0,5,938,1,False
4933_03,2,0,24.0,7.590171369310632,-20.0,7.291152860053642,6.617892994788706,7.894789066218107,5,938,1,False
4933_04,2,1,1.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,938,1,True
4934_01,0,0,31.0,6.1300932988299435,3.2317269928308447,-20.0,8.288408696524954,6.059894277231496,5,1006,0,False
4937_01,0,0,34.0,8.558544882429887,7.126836148374865,-20.0,3.342702213357759,-20.0,6,803,1,False
4938_01,0,0,20.0,-20.0,-20.0,8.017163605494323,-20.0,-20.0,6,804,1,True
4939_01,0,0,19.0,-20.0,9.302307428488241,-20.0,-20.0,-20.0,5,1007,0,True
4940_01,0,1,19.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,805,1,True
4941_01,2,0,35.0,8.23370306400116,-20.0,7.988775606082559,0.7052984768275498,-20.0,5,1008,0,False
4942_01,0,1,3.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,806,1,True
4942_02,0,1,36.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,806,1,True
4943_01,2,1,20.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1009,0,True
4944_01,1,0,3.0,6.455599640534424,9.367230153032326,0.7052984768275498,0.7052984768275498,-20.0,0,60,1,True
4944_02,1,0,58.0,-20.0,10.054420504673951,-20.0,7.822962477730223,9.382038755666592,0,60,1,False
4944_03,1,0,56.0,5.719621153728036,9.052392180125624,-20.0,6.743443037529649,8.866353561609323,0,60,1,False
4945_01,0,1,27.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,798,0,True
4946_01,0,1,25.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,799,0,False
4950_01,0,1,39.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,800,0,False
4951_01,2,0,43.0,2.5475640831566606,-20.0,8.620485360435485,3.9893883752788972,-20.0,5,1010,0,True
4952_01,2,1,42.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,939,1,True
4954_01,0,0,24.0,1.1293461709907573,8.275961688896365,7.725400765794103,4.3208358131731455,7.111479723082217,6,808,1,True
4956_01,0,1,19.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,809,1,True
4958_01,0,0,32.0,-20.0,6.277460309070433,-20.0,7.215662632153273,-20.0,6,810,1,False
4961_01,2,0,32.0,8.273181494139124,-20.0,6.630965650800669,1.6759677346873627,6.7354131551648475,5,942,1,True
4963_01,0,1,61.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,811,1,True
4964_01,2,0,64.0,9.350911835715756,-20.0,6.006485389022731,4.522943427037779,-20.0,3,154,1,False
